SUBJECT.NAME	GENDER	Family	GI_28482235.S	GI_38077305.S	ri_A730030G07_PX00150F19_AK042847_1206.S	ri_D630022O22_PX00197G01_AK085407_4084.S	scl0001009.1_2.S	scl0001967.1_19.S	scl000831.1_7.S	scl00329252.1_132.S	scl015061.6_43.S	scl0320856.1_4.S	scl0329251.1_121.S	scl0329252.1_122.S	scl16265.12.1_123.S	scl17444.7.1_197.S	scl17445.11.1_28.S	scl17448.26_107.S	scl21394.7_6.S	scl22460.17_298.S	scl33777.13.1_9.S
A053811085	F	F2.3:E4.2(4) F2.3:A1.2(5)	4.2891334784709	3.69627278930369	3.98829506213905	3.99910299888948	3.69314327573532	4.07557514721293	3.99778944995687	3.48264265084111	3.53032931311885	4.80310200598633	3.98071145030048	3.14187473896167	3.89892844377032	4.23640592979808	3.90347818628802	5.41978387556354	3.42181205303864	4.4163572028312	3.2922919277542
A053819563	M	G1.3:F3.2(3) G1.3:B1.2(3)	3.98923766390081	3.88978411909211	3.85169338497700	3.84103437697407	3.5905220593473	4.20149061114938	3.87035218126833	3.41219582211950	3.54808102773418	4.58039918698041	4.08246004551207	3.59312853738734	4.03485276042644	4.17714210928561	3.56464977266170	4.87158782469261	3.68228952575525	3.8799663018861	3.53688521379107
A054091270	M	D1.3:G3.2(5) D1.3:C2.2(3)	3.93698523374117	3.91886205745476	4.01293022880852	4.20687551295129	4.09244478701119	4.4812928679637	3.64479990778206	3.58048548922782	3.76445898434806	4.13644050374638	3.58819851682221	3.4666302833946	3.15898204858579	4.45496235271485	3.33095765425709	5.10517868763857	3.49272422509132	4.32481677973135	3.52579415514443
A062882537	M	D3.5:G4.4(2) D3.5:C4.4(3)	4.00989419971545	4.01097334247251	3.98665186375643	3.96953657091101	3.7762708038118	4.33335123010866	3.98167332708439	3.76521073068743	3.64163002910468	4.25071868843357	3.85271207873404	3.33465063760542	3.57653032318107	4.19722060235605	3.31876592615579	5.13739629149086	3.70067583004493	4.29191861450707	3.31876592615579
A062882891	M	C1.5:F2.4(3) C1.5:B1.4(3)	3.98663963542091	3.96804038880774	3.88882516563174	4.00622561586584	3.83076864699111	4.08971741151485	3.67046549292968	3.68722992760688	3.34447421242537	4.56654245973561	3.68040689117568	3.64653239440937	3.62236385060331	4.15642751445394	3.55816469493114	5.44588738908083	3.30806044903853	4.57321500062188	3.00896901649967
A063004568	F	B2.5:E1.4(5) B2.5:A1.4(6)	3.48796218049367	3.86323828952184	3.96660463305152	4.04585790467196	3.69737462551829	4.37974211613653	3.98875024414901	3.51166256036287	3.56037340918526	4.33930219950583	3.64164647359755	3.19871258135511	3.53445446368033	4.34514679051408	3.34237563296044	5.35839700766551	3.186092853455	4.1107534828054	3.71226792275821
A063004831	F	A2.5:H3.4(2) A2.5:D2.4(4)	3.73268025028009	4.10856587966311	3.59797176833095	4.12338212931154	3.87232598248237	4.67267323220966	4.04573963288381	3.57247638148031	3.85375902381044	4.31638812548898	3.55226133081652	3.24687397900888	3.29445217657960	4.17037643665832	3.31629642018568	5.28758042360849	3.53269866428325	4.3004776386447	3.42623631277471
A063010041	M	D3.4:G5.3(2) D3.4:C5.3(2)	3.83694258240255	3.84198965451035	3.92129375899067	3.92284968991807	3.92580496415856	4.19322942870998	3.62495445349005	3.32276473464977	3.67681217588548	4.6466649213022	3.67870540899449	3.31552927503613	4.38520500222868	4.15311006661531	3.36626636331648	5.11179047225789	3.46142943302766	4.23811775888802	3.43720288182902
A063011268	M	B3.5:E4.4(2) B3.5:A3.4(4)	3.93626123208486	4.02142769497754	3.79123345146470	4.18966159480745	3.92496760211641	4.26510635943572	3.75647235942685	3.27313605425942	3.68193270544019	4.59846241833696	3.52769590651610	3.27024461387878	3.29370619531027	4.05150409251918	3.3252865669597	5.19259963324449	3.47852826079904	4.35823544908605	3.43609230123115
A063014272	M	G1.5:F3.4(2) G1.5:B3.4(3)	4.16728338516791	4.15510343490685	3.75525992777786	3.91346035842701	3.94328415593401	4.15510343490685	3.70199070085321	3.51068996328889	3.76641322149313	4.54085527970254	3.44940063605241	3.14965983526788	3.62160808249977	4.21497756457678	3.55053805638162	5.52963020922341	3.53748753843687	4.3801805519305	3.57512571547329
A063127584	M	A3.3:H2.2(3) A3.3:D5.5(4)	4.03824948359863	3.86459238810840	4.05356135916329	4.0365673136324	3.63112183354375	4.11811901563931	3.8013398475163	3.46732201280651	3.4860345534987	4.25223881888312	3.67954071371512	3.30043009755288	3.87987430768207	4.24853183148137	3.32057741286737	4.81351085459938	3.45905815822555	4.33254841322417	3.74061388633546
A063260315	M	D1.4:G1.3(2) D1.4:C1.3(2)	3.96875245830283	3.94088494097739	3.80728077978299	4.2981018286878	3.91979802137996	4.20897142222173	3.80844454462442	3.53803120129726	3.49188193964585	4.43518939051304	3.81280473580674	3.49574886421813	3.70567660991167	4.17120364012567	3.39409858284346	5.53924426472996	3.32143442145353	4.43070762893336	3.37885607438543
A063263382	M	B1.5:E1.4(4) B1.5:A1.4(5)	3.98106500073935	3.531264603969	3.62757494181773	3.81495978933073	3.84862682630534	4.20367899300634	3.62119949102895	3.47937572002391	3.71860851519452	4.46863559748306	3.68386774889814	3.52205341470859	3.32039044550203	4.1211966686735	3.67036934299515	5.25352077075996	3.89556435330518	4.38081453224074	3.68910321497621
A063265847	M	A3.3:H2.2(3) A3.3:D5.5(4)	4.15146543901938	4.21729466721733	3.97682806745249	3.83421012655835	3.97682806745249	3.91052011150801	3.62882405609929	3.61578498691051	3.40812932725853	4.20108129796682	3.90053148645047	3.40402814396517	3.77354820524539	3.98554590597853	3.40609138230108	4.73726703283796	3.61396472430056	4.33479293486478	3.3781571365114
A063266797	M	C2.5:F1.4(5) C2.5:B2.4(4)	3.66842103810582	3.99526307685004	3.80494315834708	4.18443236009336	3.78768728735137	4.2850141492982	3.86649428777898	3.35670958369464	3.58958514437717	4.50864482695393	3.74444466843688	3.35670958369464	3.26366795530562	4.11759938482175	3.65296325335729	5.34072354150081	3.69699587454383	4.36426167877202	3.72328625090758
A063268335	M	C1.5:F2.4(3) C1.5:B1.4(3)	3.99715132188568	4.10014817564178	3.96716061656869	4.08571897856626	3.9881088573367	3.9881088573367	3.57338529506251	3.63998759524819	3.57798735841526	4.47637917661395	3.6289592981302	3.43619270103637	3.78998781390591	4.40975891546922	3.56742058038046	5.33929503872816	3.51577274996122	4.5157268021966	3.61019470385471
A063310029	F	B2.5:E1.4(5) B2.5:A1.4(6)	3.77582115386727	3.98643827197242	3.57736023503863	3.92903371341669	3.89852292936286	4.5864237347631	3.91453348707056	3.46242671062153	3.58002749566283	3.90588600158489	3.84656506684013	3.22949416196804	3.55410133239393	4.36624963647639	3.48985077209844	5.106756784401	3.23746964017495	4.1532497048891	4.0520712483841
A063312867	F	A3.4:H4.3(2) A3.4:D4.3(2)	3.96178549992349	4.01458962680419	3.61200291360422	4.10938856703557	4.19655701493275	4.27550319488329	3.70632058918864	3.34243779073781	3.46518896703881	4.16429441909668	3.89735386777889	3.13675758713812	3.17659507498194	4.46576740503026	3.43569062561806	4.84151864474314	3.57363809529661	4.19946440667091	3.49347927867255
A063336815	M	B1.5:E1.4(4) B1.5:A1.4(5)	3.89158153317821	3.96300714345485	3.75090309179607	4.02884171102170	3.88042560658141	4.1197596009049	3.69625935225844	3.62266658623635	3.65724752570096	4.67613075400021	3.93061441183935	3.68050319618959	3.48907492147851	4.49153725964581	3.32741796132256	5.64681781891039	3.39266812227697	4.33013278404817	3.35602495335243
A063338625	M	D2.5:G3.4(2) D2.5:C2.4(6)	3.96286856668199	3.98263948475086	3.79194587502025	3.91403344850878	3.80351090813773	3.97437609276693	3.78928897649229	3.42137484173296	3.59410218697182	4.25021348989242	3.44427222352088	2.98022011015618	3.55114425242441	4.23694749489731	3.19582372192018	5.27923853126667	3.58185461740516	4.29598486653015	3.5363160826376
A063341852	F	A2.5:H3.4(2) A2.5:D2.4(4)	3.6240909048275	4.03334169149553	3.6510025022297	4.18437340224894	3.88853967290412	4.32559173996309	3.63749976815592	3.45658270089517	3.49681747502749	4.35252689655797	3.31189032611249	3.55557286998936	3.39409858284346	4.06497247821843	3.33078502272181	5.1979889298799	3.24572052705777	4.27311237994863	3.60902563942456
A063342341	F	B2.5:E1.4(5) B2.5:A1.4(6)	3.99711563313682	3.93947654526628	3.54382282037457	4.14780187236188	3.68514024046235	4.42953511371582	3.53659603255001	3.55459083963734	3.50704564832729	4.7818979220668	3.78930114998534	3.33150831677706	3.41949464468506	4.28448889371696	3.2653026797477	5.4917038664593	3.59906077310947	4.40023892750372	3.67700361780894
A063344541	M	D2.5:G3.4(2) D2.5:C2.4(6)	3.67608578663343	3.70339182018325	3.95505331733258	3.89124515568135	3.75930345352051	4.36366372589143	3.72618006627432	3.33800560714629	3.47925508215085	4.47428356706418	3.5260951158325	3.67159136324862	3.34526674048749	4.42164194346422	3.16885842347841	5.62327772542756	3.58327188583160	4.28785857471862	3.47306798971472
A063353878	F	A2.5:H3.4(2) A2.5:D2.4(4)	3.91508239998982	3.78201098160849	3.45162946563204	4.13130300541727	3.7851765432565	4.24841889943425	4.01174801070545	3.27580029415326	3.57011099766922	4.30073442416815	3.84748329561085	3.13498283620107	3.61924958062424	4.01174801070545	3.14622817163109	5.31613543625672	3.41903785275625	4.20367899300634	3.31345080999914
A063357294	F	H5.3:G5.2(4) H5.3:C2.2(6)	4.00834720555636	4.15615326030011	3.89686342799373	4.16076181141454	3.97216322690253	4.14074528527355	3.68156847068257	3.70639791352341	3.58977444695463	4.06455766055964	3.80395112067781	3.59258334654523	3.67363570940791	4.17556016554642	3.37981483926148	4.85542494339679	3.54997490864121	4.1931789347214	3.47560426643580
A063357846	M	D1.4:G1.3(2) D1.4:C1.3(2)	3.83971922352156	3.9519726678472	3.8828457831334	4.10726128283043	3.82545508190336	4.27762497269455	3.71196144713075	3.33584319764416	3.64281862534268	4.3619072641971	3.83044990978261	3.40873743453096	3.50787134646423	4.23267969102559	3.48258650493999	5.2378832050225	3.49403598981395	4.26475188026551	3.45542288388423
A063359003	M	D1.4:G1.3(2) D1.4:C1.3(2)	3.73567924196301	3.94355253096949	4.16700746578173	4.040751484151	3.88663946884041	3.99571536194898	3.57359671064596	3.64143809557646	3.4536813280536	4.61059525512651	3.74859645549816	3.44259946754561	4.20209093099202	3.9596492137929	3.26274454574576	4.96253367861638	3.57511602427700	4.27089738725028	3.46904776936402
A063360058	M	C1.5:F2.4(3) C1.5:B1.4(3)	3.84358649113484	4.00498983618246	4.03055898246678	3.83607153162582	3.94020796622056	4.24880996209287	3.73003574167869	3.42891810665832	3.48839937660585	4.59024031172145	3.91418256826593	3.24120836303299	3.70036100568186	4.53666013944794	3.38066862099118	5.30329200638748	3.44385887737994	4.40027654290459	3.55649159981376
A063367095	F	E4.5:H5.4(2) E4.5:D5.4(3)	3.73555432631552	3.9758600123824	3.64148791859837	4.07195190986693	3.77346889700470	4.13527384309186	3.96742877565166	3.31986670283521	3.6273026941425	4.40452368957122	4.05348890163700	3.56331370637868	3.40042287261512	4.31553954541465	3.35185849446716	5.15551487474876	3.49248246331524	4.36061721002037	3.47605529388667
A063368083	F	D2.5:G3.4(2) D2.5:C2.4(6)	3.95571462394704	3.79160885038263	3.55661265647567	3.96729190934366	4.27441741025073	4.36982886488413	3.98494613340043	3.49452720073061	3.51978818186068	3.91786370848324	3.69189380699517	3.45959708089582	3.64077118887318	4.06720426000415	3.75233065010714	5.33221456670143	3.48433661374691	4.28495871933987	3.42010697171651
A063369379	M	D1.4:C1.3(2) D1.4:G1.3(2)	3.847801962779	3.94638957441252	3.66856366086752	3.94527450650497	3.69829702672108	4.04442709895024	3.64507389977058	3.49352992393203	3.42507994653669	4.57246454550136	3.53250717589395	3.34311641139039	3.62212137235616	4.18049033481542	3.5945768599157	5.50641304900158	3.38785368165123	4.33225252808107	3.23963090013451
A063371075	M	H3.5:G1.4(6) H3.5:C5.4(2)	3.7034830538813	4.01000792485487	3.74412302825059	4.40354458155110	3.79657407807491	4.56214766690187	4.01000792485487	3.43115193667242	3.47981326954717	4.4481667706231	3.75011358826325	3.46146132275068	3.16023867393485	4.04162731158551	3.56923669289399	5.30568158183364	3.54658595894652	4.369073217261	3.5372451959435
A063373814	M	B3.5:A3.4(4) B3.5:E4.4(2)	3.85078654678415	3.83333806164155	3.78343038108909	3.91534883168444	3.96993498994842	4.11314163304988	3.79696254666552	3.60476528816952	3.66777839991274	4.33151438417381	3.83440761952875	3.437994994318	3.63971493566406	4.24285592144118	3.17252587679868	5.3106650970965	3.33178410698529	4.34285341636355	3.70265353643655
A063383025	M	D1.4:G1.3(2) D1.4:C1.3(2)	3.81695302849542	3.86015092475380	3.79831189105339	4.03377499573737	4.06698554557840	4.23644781874761	3.74466467611685	3.30868342556549	3.60216299435164	4.9049014709312	3.95229352893626	3.25533585668636	3.90082130814325	4.24780960112592	3.44338986690340	4.57928572813624	3.56194860820771	4.29523880137379	3.37727950818950
A063383811	M	H3.5:G1.4(6) H3.5:C5.4(2)	3.86425494350086	4.05802195805736	3.58742941915359	4.22793654832559	3.74853285346379	4.25890104613842	3.87475443999150	3.47122409905314	3.53362153099852	3.97063811670494	3.57135190810592	3.50662381820136	3.42614277974503	4.0591336709366	3.37875559809196	5.22038637081613	3.43912192034186	4.59826273538666	3.23195613463469
A063514300	F	C4.4:F3.3(3) C4.4:B3.3(5)	3.79604307701476	4.02467055458751	3.95321621145182	4.04939059003026	3.74239932490759	4.00997783801594	3.38238515853712	3.51949890732118	3.58323814625977	4.40786903730881	3.76968149534228	3.53348722356432	4.26680998393833	4.08099606977854	3.14452577922066	5.18574783224413	3.43107548229484	4.07846201236285	3.51380837572709
A063515074	F	E4.5:H5.4(2) E4.5:D5.4(3)	3.96480462319128	3.94311608081725	3.92315655767283	4.04316001077964	3.81614934710981	4.27109289202809	3.94450994935964	3.51574719380790	3.63081217266705	4.27628657502336	3.55244574347807	3.61207950874599	3.30383739934806	4.04071352745428	3.31482493391403	4.66340346905725	3.66639671070335	4.25777264510044	3.85191963299109
A063516577	M	B1.5:E1.4(4) B1.5:A1.4(5)	3.71095680565786	4.0493278219722	3.98497349286205	3.94143898201164	3.95953593211105	4.1488771640973	3.71095680565786	3.45508940078462	3.72486743012931	4.66128041613012	3.64161273183867	3.43862907343225	3.61833677124919	4.54326334815657	3.32692359525949	5.47796571751444	3.25066082250449	4.64223509551336	3.64766566815766
A063516780	M	C2.5:F1.4(5) C2.5:B2.4(4)	3.6575991335965	3.96066778602558	3.89018716649662	4.21106782724251	3.69404722859059	4.30029738477083	3.99631349259221	3.41758186577293	3.76841316300801	4.43367357857386	3.62312631287837	3.71521954429779	3.29695329210587	4.232892903753	3.40093185180539	5.40707824303882	3.55528409220964	4.17890790573225	3.69694552909088
A063519591	F	E4.5:H5.4(2) E4.5:D5.4(3)	3.69086336302201	3.85686612634395	4.03293917551414	3.93543440863806	3.79716489768726	4.10174731314535	3.65369454789869	3.44869239545763	3.79123345146470	4.91406698298553	3.78217380041883	3.50041840295878	3.98448513279166	4.02336862805129	3.4109536254075	5.14202236746932	3.39197707879442	4.20486797934092	3.45771788875508
A063521602	M	E4.5:H5.4(2) E4.5:D5.4(3)	3.80124253721766	3.97862247299575	3.54452422670248	4.03679223287959	3.85622858355386	4.18801078458216	3.71589918818567	3.21845992119869	3.55984770085502	4.42666042687105	4.01917271151027	3.18555911789934	3.35811176111084	4.21212969196784	3.42271613893747	5.1513338334814	3.66383027738603	4.14773727928627	3.88092828683363
A063521838	M	G1.5:F3.4(2) G1.5:B3.4(3)	3.8705248265447	4.05465048963408	3.95146590058419	4.04080671778817	3.73686536915443	4.37588050232059	3.69621465963248	3.34347666393004	3.88202975171054	4.76884243835534	3.73429386715613	3.41937743731469	3.70351056943266	3.97648465609840	3.27580029415326	5.64815728480835	3.68417997562623	3.9934046535168	3.51429819663273
A063527856	M	C5.3:F2.2(5) C5.3:B1.2(5)	3.95072474504648	3.86183148042468	3.82128153054221	4.0574838702285	3.8160252825517	4.01639653941405	3.96619786191169	3.30216853472691	3.80309066159089	4.42684649368718	3.71191459478708	3.52790943437985	3.38774051113215	4.03553783674741	3.2305777146583	4.6824599272832	3.37192352019477	4.19517755158349	3.74457932810252
A063529600	F	B5.3:E1.2(5) B5.3:A2.2(5)	3.63985501756290	4.24743322075879	3.86257879708516	4.33142922501966	4.06894403846007	4.40804543097609	4.05845478033192	3.66532701681028	3.71218436066583	3.96883123767872	3.63186579367737	3.37398419735876	3.3176752323349	4.49032369575006	3.64255439029136	5.25808673902706	3.49952405077561	4.06587854672325	3.39926370915227
A063531580	M	D3.5:G4.4(2) D3.5:C4.4(3)	3.96390209441667	4.01989219468966	3.71923383542229	3.96605135198492	3.70202301737139	4.34448442796626	3.80514897276575	3.66626007440278	3.57459048969747	4.27941924808521	3.60914920022654	3.40108419732199	3.55575663989922	4.00957643619726	3.47700635217166	5.23770660264385	3.45467736112545	4.4594268966265	3.35365246997447
A063535101	M	D3.5:G4.4(2) D3.5:C4.4(3)	3.9281070910022	3.72298288085347	4.29440058775683	4.11512420432883	3.52201318545419	4.13218973174425	3.56039217228222	3.24483701378931	4.00441830335095	4.65413110666314	3.54698381093929	3.27247953736567	3.68962670313493	4.0084986085177	3.39858100653715	5.07455088108456	3.57119603231147	3.99437675438179	3.54845297948633
A063538058	F	D2.4:G3.3(3) D2.4:C2.3(3)	3.88952784481689	3.84728372079905	3.86007060873662	4.03372778556274	3.89682940500128	3.87313887073925	3.50082985893691	3.38248424248995	3.52066217956859	4.90718081784166	3.60764711536501	3.43743608869296	4.05278432481095	3.92050261110587	3.46694496394898	5.12355892162618	3.17439377665006	4.09829703291721	3.62969886238826
A063543090	M	B5.3:E1.2(5) B5.3:A2.2(5)	3.98844484420991	4.06672483787331	3.82713451557839	4.33257684404989	3.97199985398326	4.65240466460715	3.67364627906381	3.29571012792357	3.45968795675011	4.18122096027385	3.81430952847881	3.41730893533299	3.29684947213893	3.94596045324164	3.41452648075496	5.29981020445028	3.48657884733518	3.8708763758869	3.764820309147
A063545824	M	G1.5:F3.4(2) G1.5:B3.4(3)	3.76175078692282	4.01726174407710	3.92274041575712	4.2269067545994	3.54573618397908	4.09236917574843	3.86618724887537	3.54186786972491	3.89301403214194	4.52301957277398	3.4583762081623	3.24375824573947	3.36883354384951	4.0059338332102	3.40023616573167	5.47739278345114	3.53669348893971	4.54793164686123	3.50761584487294
A063547877	F	E1.5:H1.4(4) E1.5:D3.4(2)	3.87565016851105	4.04803362176259	3.80159456369754	3.81896487621023	4.0250337511149	4.05255531199474	3.65567873086963	3.3330434987178	3.47112330003108	3.99434623065774	3.98466840100322	3.31796119600819	3.18068373725760	3.89456845227575	3.24496664404536	4.86364533555246	3.5753561988674	4.37850950189128	3.36626636331648
A063549863	M	C2.5:F1.4(5) C2.5:B2.4(4)	3.66127606819646	4.06396187762727	3.83900453962983	4.25375482577418	3.77269382948754	4.23470001809796	3.79159894200559	3.52801469710032	3.39227945839732	4.6533547140106	3.67553408126648	3.56126718651629	3.49597839147110	3.80448355217188	3.50552677920387	5.448786045131	3.23613522043223	4.23235765871539	3.82593608617171
A063551369	M	B3.5:E4.4(2) B3.5:A3.4(4)	3.99117547921791	3.89006725770615	3.59764980577113	3.99215308739269	3.86407892601135	3.92986876254479	3.6341756813081	3.51659584567027	3.70626598162881	4.23946806310695	3.72526565175402	3.48577712381895	3.57834735752562	4.22745091488805	3.56390745501728	5.25778537706834	3.73880901443942	4.51309955787424	3.40482143733582
A063554022	M	H3.5:G1.4(6) H3.5:C5.4(2)	3.86393210820821	4.01525441988705	3.843946077503	4.23427306269623	3.84921650793799	4.32801507867379	3.98620374087538	3.42930137593340	3.52536999552036	4.21638844682830	3.67828169699763	3.40802503180471	3.35634732893483	4.02504643535887	3.31565237860094	5.28037187472105	3.43378347397914	4.43391338790474	3.35168889992115
A063556563	M	E4.4:H4.3(5) E4.4:D4.3(5)	3.86245547580981	4.02470780088991	4.05774222814181	4.09730139676289	3.69054268153232	4.08331806790332	3.64657487683838	3.48315308661095	3.5579128673821	5.042628027249	3.78100181342384	3.42693408698085	4.1188105910446	3.85758596249943	3.5330117960475	5.09544125468221	3.43756621233606	4.42577321891132	3.47579453371612
A063557808	M	C5.3:F2.2(5) C5.3:B1.2(5)	3.97619591580743	4.31913439528668	3.93931161741781	4.11810292143289	3.95191087141922	4.07547276677896	3.54466125425950	3.24988640053759	3.4148577378943	4.7649017156045	3.68930216749473	3.37681407898355	3.44598288906087	4.08240732233701	3.49074882399834	5.604696630016	3.67718123347194	4.03462116238914	3.46890664146257
A063568001	M	UnknownMother9 UnknownFather9	3.97979517388374	4.09414347334764	3.70917103263772	4.02986998132574	3.86959034649048	4.23487302520572	4.02797656847894	3.22601959522809	3.45877412821677	4.58892489229761	3.51002216413149	3.3091418279708	3.36376957939319	3.75006399716010	3.6965717690191	4.81739745352107	3.63562915429291	4.00614967359829	3.37338887925974
A063572073	F	G2.5:F4.4(2) G2.5:B1.4(4)	3.82548083270479	3.9268308050637	3.72774919357703	3.94432268082872	3.94533024176934	4.2032633031813	3.96028019589110	3.24625590772257	3.52117441459084	4.53058661359108	3.64511315223153	3.30139118048289	3.65036868511849	4.14027259008548	3.37844659827664	5.64484970328501	3.49643308140641	4.31070437318848	3.33607966927941
A063572633	F	E2.3:H2.2(3) E2.3:D4.2(2)	3.59538327563185	3.63073237811547	3.81374556693367	3.80358747496101	3.63608860222211	4.23025157956744	3.59821692826685	3.27460790807787	3.51560879592024	4.71958085665581	3.88829174008479	3.40227679958242	4.00571400240709	3.60315064878214	3.24252856369916	5.01542493852798	3.75244410010773	4.35425122851026	3.59363833633108
A063573313	F	A5.4:H1.3(6) A5.4:D4.3(5)	4.04600548014299	3.95375124680191	3.9081980224846	3.66072608850397	4.01992793823048	3.99434623065774	3.58099098052004	3.50595550491074	3.68994418838353	4.52196940623522	3.74560318213863	3.28704801693715	3.57279502650061	3.83752113184749	3.26503917068967	5.16063864258395	3.45055666671242	4.20290422978664	3.31229139189722
A063573561	F	B1.5:A1.4(5) B1.5:E1.4(4)	3.91798261291019	4.02062794224075	4.06777002521542	4.29294510573184	3.75047853269659	4.16530115462553	3.62603495817822	3.73763005620967	3.46784752311219	4.78303744370196	3.69720116057457	3.51606343843769	4.33895606385951	4.07091872129244	3.46784752311219	5.42398828696325	3.42303014523386	4.18043996402897	3.5427011018142
A063575342	F	A3.5:H3.4(3) A3.5:D2.4(5)	3.9540471572893	4.04823615378964	3.91326420750088	4.07188934264191	3.84111326478603	4.32404272882279	3.64385276680253	3.71037726029206	3.51701151056607	4.67531418416092	3.58866037047307	3.67075781574126	3.88904860741378	4.10181945535661	3.41462492396782	5.87108436598267	3.55776902838257	4.5183125421388	3.45897526798133
A063584892	M	F1.5:E2.4(3) F1.5:A1.4(5)	4.12665604659501	3.8433458395129	3.78552359271347	3.9015547672368	3.88414620914045	4.23082428125433	3.59290861323517	3.57917860720435	3.46166810903995	4.61582239334557	3.8433458395129	3.5106100625338	3.48555397826263	4.32660187192714	3.37708652180957	5.75735526198266	3.42993041807088	4.23082428125433	3.55410133239393
A063600005	F	H1.5:G2.4(3) H1.5:C4.4(1)	3.87987430768207	4.04918000105904	3.84703751568627	4.11286860556051	3.95909224136636	4.23963365830344	3.69431828293979	3.30067150870555	3.79158903362856	4.25779598524145	3.57892302913923	3.38241581577854	3.59925851297694	4.00758398911887	3.26984588466179	5.19710674798521	3.63140770503459	4.46040574168748	3.37699232451802
A063604338	F	A3.5:H3.4(3) A3.5:D2.4(5)	3.78547354237124	3.97784227680095	3.94491758781114	4.13907393055481	3.94896429229882	4.04739100220456	3.80217624545978	3.41661039919305	3.60510362622171	4.61236734587879	3.56690524788762	3.30314544560436	3.50446745684559	4.09916375416045	3.44606128638907	5.4966813221637	3.87709568491421	4.41501020490463	3.63006269225041
A063604629	F	A3.5:H3.4(3) A3.5:D2.4(5)	3.85724029491528	4.21202730858453	3.75350391521943	3.87027762759528	3.90876127045946	4.10966801791596	3.74939372056182	3.29677521547479	3.76602147121584	4.27847951778397	3.53801133670614	3.36725946929833	3.55667504676475	3.98989501823934	3.27878932081661	5.29970268131722	3.50943664011988	4.01147433441638	3.82515979093346
A063604816	M	H2.4:G2.3(2) H2.4:C1.3(3)	4.03903267535588	4.20037096099601	3.70774375669993	4.19652918732584	3.98310630319766	4.01363125238335	3.88450521093278	3.59373110809807	3.56656838907557	4.41314816826864	3.57591958911078	3.56187616771389	3.43702480388623	4.27912169692878	3.20356280410265	5.39131499415024	3.51982788202197	4.48144026953886	3.27054013419696
A063604845	F	H1.5:G2.4(3) H1.5:C4.4(1)	3.89129428978109	4.10826475059821	3.76906924746972	4.23663423450677	3.8638670381556	4.35116769496043	3.97002347111194	3.56792852258059	3.80872703499513	4.17354715205992	3.62881190914378	3.43307046251515	3.20814366953343	4.46227508683536	3.157338855565	5.52501958146646	3.44382871863789	4.26500192977095	3.26816412837195
A063608034	M	A2.5:H3.4(2) A2.5:D2.4(4)	4.27134575301044	3.96874306774393	3.80597864337877	4.01746215602769	3.93711586562943	4.17659387607281	3.69484859980847	3.58911406507954	3.63164274956417	4.7468599849847	3.79163088194092	3.39413230801799	4.00624125184154	4.10086378714157	3.38296980491004	4.95992512631917	3.82588487912813	4.28284415526848	3.51316007642431
A063610105	M	D3.5:G4.4(2) D3.5:C4.4(3)	3.91379563032487	3.81302782472743	3.95013285415531	4.09558935227557	3.82631126216027	4.3430455408845	3.51519205880694	3.5685703082048	3.25951134641021	4.51177314645782	3.7305587092954	3.42288709824162	3.68292414474546	4.40258663015962	3.56203005058483	5.0253865994685	3.46860639710483	4.41423587428901	3.46067817308809
A063610516	M	D4.3:G3.2(4) D4.3:C1.2(5)	3.9487790115074	3.75572888942492	3.94512986665713	3.66368296913955	3.78424738079955	3.98419623895946	3.83646476441845	3.40636072751484	3.71901261935707	4.66214427888692	3.96608218370957	3.21466984658445	3.85262633593606	4.11427831626394	3.26854276539939	4.62976448863418	3.66520938273359	4.21844879525645	3.56018073023216
A063610617	M	C4.5:F4.4(3) C4.5:B5.4(2)	3.91144628242440	3.83572231154341	3.68332998081930	4.00106778808221	3.89054988529599	4.15075581810468	3.7413410766539	3.31215141608131	3.51662263526409	4.56533858923294	3.9872126387936	3.48772455250801	3.93065732376505	3.98850173170826	3.70669990780756	5.3704380560537	3.57325921370178	4.43312956002436	3.46475612463523
A063612773	M	G3.4:F4.3(3) G3.4:B5.3(3)	3.94215726320672	4.23457749557765	3.47708098166242	4.18623100951885	4.0360073477882	4.16986566524267	3.67905263890988	3.37142034718397	3.56420758807947	4.10498547351241	3.87122298184844	3.29291097484976	3.24750599364854	4.28783148314199	3.40326914005487	5.15268437174069	3.32138614801868	4.26951077143954	3.38110088951491
A063614772	F	H2.4:G2.3(2) H2.4:C1.3(3)	4.03264993295089	3.90601599251343	3.71086396486234	4.14174423312945	4.07948054172355	4.24423658475558	3.71410773021052	3.3252865669597	3.53566138751944	4.71211381330214	3.93072343388772	3.34513860486436	3.83087584334894	4.69164005227211	3.47312105843641	5.45593706359361	3.62054266452223	4.37501696836009	3.60316547761598
A063618351	F	G5.4:F5.3(4) G5.4:B2.3(7)	4.01460500202355	4.09828006972621	4.03456897233102	4.10684771959219	3.83718923142910	4.15704993953959	3.69901016230338	3.44582708581566	3.34297131671708	4.52384404469502	3.46226853038682	3.76260362024877	4.20674999278495	4.28435766439464	3.56312873767803	4.81028578561721	3.74935411176703	4.36761929762657	3.55771413558881
